model,adapter_type,pref_profile,align_context,retriever_type,retriever_mode,k,template,retrieval_mask,seed,CTQRS_mean,CTQRS_ci_lo,CTQRS_ci_hi,ROUGE1_R_mean,ROUGE1_R_ci_lo,ROUGE1_R_ci_hi,ROUGE1_F1_mean,ROUGE1_F1_ci_lo,ROUGE1_F1_ci_hi,SBERT_mean,SBERT_ci_lo,SBERT_ci_hi,ROUGE1_R_NORM_mean,ROUGE1_R_NORM_ci_lo,ROUGE1_R_NORM_ci_hi,ROUGE1_F1_NORM_mean,ROUGE1_F1_NORM_ci_lo,ROUGE1_F1_NORM_ci_hi,SBERT_NORM_mean,SBERT_NORM_ci_lo,SBERT_NORM_ci_hi,SecFilled_mean,SecFilled_ci_lo,SecFilled_ci_hi,SecPresence_mean,SecPresence_ci_lo,SecPresence_ci_hi,PlaceholderRate_mean,PlaceholderRate_ci_lo,PlaceholderRate_ci_hi,UnknownRate_mean,UnknownRate_ci_lo,UnknownRate_ci_hi,UAHE_Total_mean,UAHE_Total_ci_lo,UAHE_Total_ci_hi,IUHE_Total_mean,IUHE_Total_ci_lo,IUHE_Total_ci_hi,RAHE_Total_mean,RAHE_Total_ci_lo,RAHE_Total_ci_hi,UAHE_per_1kTok_mean,UAHE_per_1kTok_ci_lo,UAHE_per_1kTok_ci_hi,IUHE_per_1kTok_mean,IUHE_per_1kTok_ci_lo,IUHE_per_1kTok_ci_hi,RAHE_per_1kTok_mean,RAHE_per_1kTok_ci_lo,RAHE_per_1kTok_ci_hi,TransferRate_mean,TransferRate_ci_lo,TransferRate_ci_hi,ContextSupportRate_mean,ContextSupportRate_ci_lo,ContextSupportRate_ci_hi,ContextUnattributedRate_mean,ContextUnattributedRate_ci_lo,ContextUnattributedRate_ci_hi,CondFilledRate_mean,CondFilledRate_ci_lo,CondFilledRate_ci_hi,SignalFilledRate_mean,SignalFilledRate_ci_lo,SignalFilledRate_ci_hi,NoSignalFilledRate_mean,NoSignalFilledRate_ci_lo,NoSignalFilledRate_ci_hi,n
qwen2.5-7b,dpo,balanced,retrieval_free,dense,similar,1,on,none,42,0.7161125319693095,0.7046035805626598,0.7277813299232737,0.5735171104317693,0.5568384532649335,0.5897806417501553,0.595128053108617,0.5784847266708205,0.6116067511779831,0.8652228498093003,0.8576213046717827,0.8726724738355183,0.5794957034946058,0.5626856124008254,0.5959479478313402,0.5964731083651204,0.5795099781028077,0.6129501469443731,0.8522338925115288,0.8437509106858002,0.8605217532733517,0.9494884910485933,0.9335038363171355,0.9641943734015346,0.9731457800511509,0.959079283887468,0.9852941176470589,0.03132992327365729,0.017902813299232736,0.04603580562659847,0.03132992327365729,0.01854219948849105,0.04539641943734015,0.5728900255754475,0.47570332480818417,0.6751918158567775,1.0895140664961638,0.9053708439897699,1.2838874680306904,0.5166240409207161,0.36828644501278773,0.6751918158567775,2.189491731529797,1.8159123841013478,2.5894225249166833,3.868874518366272,3.302967021708913,4.450754507934246,1.6793827868364726,1.2607113316629153,2.1217400740308725,0.15625989526245276,0.124120082815735,0.1892583120204603,0.5006953617567427,0.45843310568374523,0.5437778121281958,0.16938136458596822,0.14096708917680786,0.1991006436019224,0.7766837169650438,0.758312020460355,0.7947570332480789,0.945225916453538,0.9279624893435637,0.9609974424552431,0.4079283887468031,0.3593350383631714,0.45652173913043476,391
qwen2.5-7b,dpo,balanced,retrieval_free,none,none,0,on,none,42,0.7117966751918159,0.699968030690537,0.72346547314578,0.5480496682216011,0.5327042421998712,0.5626977112908101,0.5876956545910388,0.573124776902384,0.6016134376365739,0.8650558337073802,0.8576973817689949,0.8719814349623287,0.5541836556705725,0.5387518928600149,0.5690274476199412,0.5885012850006417,0.5738629354198478,0.6026196075057285,0.8530893885266141,0.8450056489776162,0.8609810294702535,0.9635549872122762,0.9494884910485933,0.9757033248081841,0.9872122762148338,0.9757033248081841,0.9961636828644501,0.017902813299232736,0.0076726342710997444,0.030051150895140665,0.015345268542199489,0.005754475703324808,0.026854219948849106,0.649616368286445,0.5549872122762148,0.7519181585677749,0.649616368286445,0.5549872122762148,0.7519181585677749,0.0,0.0,0.0,2.7330998313856703,2.3398152052887804,3.1490545974312276,2.7330998313856703,2.3398152052887804,3.1490545974312276,0.0,0.0,0.0,0.0,0.0,0.0,0.39596796355108377,0.3552187653210671,0.4366065378213716,0.23830313619316182,0.20504997985816398,0.27248289505322754,0.7844842284739952,0.7666240409207125,0.8019181585677716,0.9599317988064795,0.9443734015345271,0.9739982949701621,0.39514066496163686,0.34654731457800514,0.4437340153452685,391
qwen2.5-7b,dpo,hard,retrieval_free,dense,similar,1,on,none,42,0.7135549872122762,0.7002877237851662,0.7261828644501279,0.6334670922014495,0.6178803185884412,0.6494589704439867,0.6358961560286501,0.6197413037622606,0.6519601005894019,0.8825832453682599,0.8744902441568692,0.8902875292484108,0.6396836344673805,0.6236764201274353,0.6557565382012217,0.6414041712516793,0.6248475312794666,0.6577176954141702,0.8704277954595473,0.8613223848897783,0.8792115012398156,0.6521739130434783,0.6061381074168798,0.6956521739130435,0.670076726342711,0.6234015345268542,0.7148337595907929,0.33312020460358055,0.2877237851662404,0.3804347826086957,0.33312020460358055,0.2883631713554987,0.3797953964194373,1.3861892583120206,1.2148337595907928,1.578005115089514,2.350383631713555,2.0946291560102304,2.629156010230179,0.9641943734015346,0.782608695652174,1.1611253196930946,4.632358724974706,4.128755674516612,5.1601493424207066,7.697381834093219,7.019749061609365,8.37676900600063,3.0650231091185143,2.580899491951736,3.5756826744671115,0.2951490740156779,0.25720679576178296,0.33439442058367885,0.5359588690201827,0.49863597612958205,0.572794892175024,0.3284912588570549,0.2948939984425916,0.36238342747125873,0.6202898550724635,0.5895140664961636,0.6510656436487634,0.6511082693947143,0.6048593350383631,0.6954390451832906,0.6359761295822678,0.5886615515771526,0.6828644501278772,391
qwen2.5-7b,dpo,hard,retrieval_free,none,none,0,on,none,42,0.6943734015345269,0.6812659846547314,0.7073209718670077,0.6018506742024129,0.5861504876157568,0.6173651645127897,0.6250134046420219,0.6091166853257233,0.6403651384551264,0.8817784136061169,0.8736423592433296,0.8894677965537362,0.6073690546089187,0.5915038663985783,0.6229037386008435,0.629661548119411,0.6137120610430894,0.6450977121344194,0.873963072629231,0.8657956978549128,0.8819400078195441,0.7097186700767263,0.6668797953964194,0.7512787723785166,0.7333759590792839,0.6892583120204604,0.7749360613810742,0.26982097186700765,0.22762148337595908,0.3139386189258312,0.26854219948849106,0.22698209718670076,0.3126598465473146,2.053708439897698,1.8414322250639386,2.2813299232736575,2.053708439897698,1.8414322250639386,2.2813299232736575,0.0,0.0,0.0,7.192760040668718,6.544494170615682,7.855919133129255,7.192760040668718,6.544494170615682,7.855919133129255,0.0,0.0,0.0,0.0,0.0,0.0,0.3212540585302735,0.2892915765677913,0.35437740009351276,0.5201781665336653,0.4823942752331501,0.5574809106778418,0.6582693947144069,0.6285592497868702,0.687084398976981,0.7131287297527705,0.6696504688832055,0.7551150895140665,0.597612958226769,0.5481670929241261,0.6453537936913897,391
qwen2.5-7b,dpo,structure,retrieval_free,dense,similar,1,on,none,42,0.6820652173913043,0.6694373401534527,0.6942135549872123,0.522562738721006,0.5059197512955479,0.5395030132720812,0.5747920102613197,0.5584871774147606,0.5908073434348491,0.8631533055811587,0.854618830449136,0.8711081831656453,0.5267236374610568,0.5100365366840357,0.5436956212138081,0.5769256721318546,0.5602825282140473,0.593312171788127,0.8473852453634257,0.8378406773747691,0.8564569171127456,0.9251918158567775,0.9092071611253197,0.940537084398977,0.9808184143222506,0.9712276214833759,0.9891304347826086,0.04411764705882353,0.03132992327365729,0.058184143222506396,0.04539641943734015,0.03324808184143223,0.058823529411764705,0.9769820971867008,0.7544757033248082,1.278772378516624,1.4654731457800512,1.19693094629156,1.7979539641943734,0.4884910485933504,0.34782608695652173,0.649616368286445,3.640664773151755,3.0610516770334044,4.263956614766652,5.481578833548419,4.744764676770345,6.242303090323697,1.8409140603966652,1.3735289799578285,2.3495774990506844,0.14136321195144724,0.11153939836804284,0.17233589087809034,0.4734907285099099,0.43268024601144806,0.5158363624156466,0.23239162443126646,0.1995525467712169,0.2651657485736771,0.7537936913895966,0.7349957374254026,0.772208013640236,0.9215686274509804,0.9038789428815002,0.9381926683716965,0.3989769820971867,0.35038363171355497,0.4475703324808184,391
qwen2.5-7b,dpo,structure,retrieval_free,none,none,0,on,none,42,0.6745524296675192,0.6630434782608695,0.6860613810741688,0.49236002500349296,0.4771398642522565,0.5072289418141828,0.5609482001110266,0.5465989600459531,0.5750064655341373,0.8626185670838027,0.8551668799136911,0.869582806859175,0.49615105357488,0.48097742693698636,0.5111168930629111,0.5629320453003811,0.548480174797454,0.5771849325164354,0.8479035797021578,0.8395442718740009,0.8560350996149165,0.9514066496163683,0.9386189258312021,0.9629156010230179,0.9923273657289002,0.9852941176470589,0.9974424552429667,0.019820971867007674,0.011508951406649617,0.029411764705882353,0.019820971867007674,0.012148337595907928,0.02877237851662404,1.2710997442455243,0.948849104859335,1.7365728900255755,1.2710997442455243,0.948849104859335,1.7365728900255755,0.0,0.0,0.0,5.1262425318010285,4.407857142860892,5.89485608887648,5.1262425318010285,4.407857142860892,5.89485608887648,0.0,0.0,0.0,0.0,0.0,0.0,0.3504109417152896,0.3110623959728819,0.39035329546838504,0.355471411225887,0.3156447559260858,0.39606828238541786,0.7709292412617191,0.7532821824381892,0.7884484228473966,0.9471440750213131,0.9326513213981243,0.9605711849957373,0.3887468030690537,0.340153452685422,0.4360613810741688,391
qwen2.5-7b,sft,none,none,dense,random,1,on,none,42,0.7274616368286445,0.7138746803069054,0.740888746803069,0.6103167073902599,0.5940645281252854,0.6261721041433334,0.6007227105991034,0.5832136907305345,0.6174545596557475,0.8560384308057063,0.8414808004865866,0.8695325025207247,0.6223600615224786,0.6060972592444914,0.6384298183260477,0.6131801411860875,0.5958292457178096,0.6301384612079245,0.8492431784682262,0.8349390822222166,0.8623962913785139,0.5709718670076727,0.5242966751918159,0.6170076726342711,0.5831202046035806,0.5358056265984654,0.6297953964194374,0.41751918158567775,0.37084398976982097,0.4641943734015345,0.41815856777493604,0.37148337595907927,0.46547314578005117,3.823529411764706,3.421994884910486,4.281329923273657,4.4884910485933505,4.069053708439898,4.959079283887468,0.6649616368286445,0.5268542199488491,0.8132992327365729,11.339095333690056,10.612196876248493,12.096510305107325,13.47916658712281,12.724030966480003,14.23463327640013,2.1400712534327693,1.7236768964287768,2.5808702477916015,0.15654721746918354,0.12931865603346096,0.18499210771771982,0.3466108022900165,0.3176176471339704,0.37522919443861247,0.6508316529529502,0.6218717315648263,0.6796998312855089,0.574978687127025,0.5426683716965047,0.6065217391304351,0.5720375106564364,0.5251491901108268,0.618073316283035,0.6930946291560103,0.6470588235294118,0.7378516624040921,391
qwen2.5-7b,sft,none,none,dense,similar,1,off,none,42,0.7525575447570333,0.7394501278772379,0.7661445012787724,0.6475749084346987,0.6305591763763203,0.6641960980559192,0.6377542530755217,0.6209207930096268,0.6541373691544318,0.874675110134932,0.8648388253529663,0.8838550175928399,0.6590328725704571,0.6418845576320704,0.675596234172493,0.6485765357073936,0.6313781695286784,0.6652779676719613,0.8700106045245515,0.8596007044586684,0.8800552123800263,0.6029411764705882,0.5556265984654731,0.649616368286445,0.6163682864450127,0.5677749360613811,0.6630434782608695,0.3836317135549872,0.33695652173913043,0.4322250639386189,0.38618925831202044,0.33951406649616367,0.43414322250639387,2.49616368286445,2.209718670076726,2.8849104859335037,4.125319693094629,3.764705882352941,4.565217391304348,1.629156010230179,1.391304347826087,1.8823529411764706,7.9357473601029005,7.29952589044254,8.592300270180386,12.79159104814617,12.092988485197914,13.510804559370253,4.855843688043277,4.2558086998974725,5.47563254563463,0.3465801580947511,0.31098460697151825,0.38335908341361946,0.5109797879769296,0.4786585322221697,0.5429059110155846,0.4890202120230704,0.4570940889844152,0.5213414677778302,0.5899829497016198,0.5573742540494456,0.6219522591645349,0.6025149190110827,0.5552003410059676,0.6487638533674338,0.6636828644501279,0.6176470588235294,0.7097186700767263,391
qwen2.5-7b,sft,none,none,dense,similar,1,on,hardmask,42,0.740888746803069,0.7258631713554987,0.7552749360613811,0.6420036850352815,0.6255944085829277,0.6583461798747018,0.6301570873295781,0.6131978790565499,0.6468422409008479,0.8755471206001003,0.8660762925891925,0.8844131544194258,0.6534839462830155,0.6365340291225363,0.6700946772985054,0.6415033293249862,0.6241671926132862,0.6584685911894983,0.8700815486481123,0.8593610814770164,0.880192543082225,0.5581841432225064,0.5095907928388747,0.6054987212276215,0.5684143222506394,0.5191815856777494,0.6157289002557544,0.4322250639386189,0.38491048593350385,0.48145780051150894,0.43350383631713557,0.38618925831202044,0.4820971867007673,3.79539641943734,3.39386189258312,4.29923273657289,3.79539641943734,3.39386189258312,4.29923273657289,0.0,0.0,0.0,11.546092799052142,10.827528010626306,12.294092806516248,11.546092799052142,10.827528010626306,12.294092806516248,0.0,0.0,0.0,0.0,0.0,0.0,0.24885022621595523,0.22346788619167143,0.27489414535450346,0.7281318709707466,0.7001248822220691,0.7556707784968658,0.5665814151747657,0.5339300937766417,0.5991048593350381,0.5609548167092924,0.5123614663256606,0.6082693947144074,0.699914748508099,0.6547314578005116,0.7442455242966752,391
qwen2.5-7b,sft,none,none,dense,similar,1,on,none,42,0.7501598465473146,0.7364130434782609,0.7637468030690537,0.6477567815440639,0.63170515645596,0.6637919958692459,0.6378575610199201,0.6208438755788928,0.6541761507997953,0.8759751415542324,0.8668234193187845,0.8845350169540976,0.6591711972936262,0.6426479743779163,0.6755084141849422,0.6485702087868678,0.6312122325351034,0.6652818820726696,0.8687628299531425,0.8582352630012785,0.8786178597099031,0.5895140664961637,0.5421994884910486,0.6361892583120204,0.6029411764705882,0.5549872122762148,0.6508951406649617,0.39705882352941174,0.3491048593350384,0.44501278772378516,0.3989769820971867,0.3516624040920716,0.4469309462915601,2.578005115089514,2.227621483375959,3.0562659846547313,4.242966751918159,3.836317135549872,4.746803069053708,1.6649616368286444,1.4296675191815857,1.9130434782608696,8.040427484011639,7.375283499372146,8.740488444891936,13.041364141953954,12.331799852662646,13.78087597633,5.000936657942316,4.415861905545211,5.616561892696376,0.36009765960651235,0.3248783966814656,0.3970065769254408,0.5229268316224834,0.491668519034248,0.5540571108346045,0.4770731683775167,0.44594288916539543,0.5083314809657519,0.579156010230179,0.5469735720375106,0.6115089514066492,0.5895140664961636,0.5417732310315432,0.6364023870417733,0.6687979539641944,0.6214833759590793,0.7135549872122762,391
qwen2.5-7b,sft,none,none,dense,similar,2,on,none,42,0.7498401534526854,0.7362531969309463,0.7631074168797954,0.6499771607096472,0.6347849922062911,0.6650623927262643,0.6401320333072378,0.6244929561211766,0.65521734277945,0.8760318853666106,0.8678100293554614,0.8837837954921186,0.6620490372181611,0.646625482594357,0.6772388207961532,0.6523226404940139,0.6366554591997848,0.6676160656328057,0.8686635559782043,0.8599437284652535,0.8769640937790542,0.6118925831202046,0.5632992327365729,0.6585677749360613,0.6265984654731458,0.578005115089514,0.6739130434782609,0.37404092071611256,0.32608695652173914,0.4226342710997442,0.37468030690537085,0.3273657289002558,0.42327365728900257,2.3964194373401533,2.104859335038363,2.7774936061381075,4.375959079283888,4.010230179028133,4.8081841432225065,1.979539641943734,1.7314578005115089,2.2480818414322252,7.519782274476439,6.9252176534463,8.153755391513577,13.449063071848686,12.766769115933633,14.168943625632306,5.92928079737224,5.2946584297851915,6.60889640498963,0.3998301754970507,0.3636798572461798,0.43726678831689925,0.5614233432862539,0.5300973801478582,0.5921754440444117,0.4385766567137467,0.4078245559555882,0.4699026198521417,0.5880221653878941,0.5559249786871273,0.6203751065643646,0.61231884057971,0.5643648763853368,0.658780903665814,0.6457800511508951,0.59846547314578,0.6930946291560103,391
qwen2.5-7b,sft,none,none,lexical,similar,1,on,none,42,0.742806905370844,0.729539641943734,0.7555946291560103,0.6592188393055809,0.6433934882767521,0.6750640118101345,0.6420949754965947,0.6261843639776663,0.6582013134204733,0.8781435371131239,0.8685793478013305,0.8872279266033636,0.6712023919792817,0.6553148107225132,0.6870600678006439,0.653826932805059,0.637685461773527,0.6701482695136489,0.8726308915735511,0.8622907968738195,0.8824559540852256,0.592071611253197,0.5434782608695652,0.639386189258312,0.6042199488491049,0.5549872122762148,0.6521739130434783,0.39578005115089515,0.34782608695652173,0.44501278772378516,0.3976982097186701,0.34974424552429667,0.4462915601023018,2.506393861892583,2.3069053708439897,2.70843989769821,4.166240409207161,3.887468030690537,4.457800511508951,1.659846547314578,1.4194373401534526,1.918158567774936,8.35637603850531,7.727033864560555,8.979600362365899,13.044343250068762,12.392021346110258,13.6995182597892,4.687967211563456,4.095710970216879,5.290465347063986,0.3413048354450491,0.30456902432605765,0.3773920665864401,0.4985304976353568,0.46531467253973674,0.5317084592020653,0.5014695023646433,0.4682915407979347,0.5346853274602634,0.5838874680306906,0.5511935208866156,0.6159846547314574,0.5946291560102301,0.546462063086104,0.6415174765558396,0.670076726342711,0.6240409207161125,0.7161125319693095,391
qwen2.5-7b,sft,none,none,none,none,0,on,none,42,0.7274616368286445,0.7133951406649617,0.7412084398976982,0.6215468722718556,0.605694009719588,0.6370701162921861,0.6312978662247223,0.6154713973182768,0.6462131588683986,0.8793690234084454,0.8707775070601146,0.8870047926902771,0.6336254263532278,0.6176434475629339,0.6492666900160833,0.644511861679164,0.6284734252646745,0.6596164314017426,0.8730586886196338,0.8637386169618048,0.881377122676967,0.5767263427109974,0.5274936061381074,0.6240409207161125,0.5856777493606138,0.5364450127877238,0.6336317135549873,0.4143222506393862,0.3663682864450128,0.4635549872122762,0.4156010230179028,0.36764705882352944,0.4648337595907928,4.125319693094629,3.7672634271099743,4.601023017902813,4.125319693094629,3.7672634271099743,4.601023017902813,0.0,0.0,0.0,13.960645347487915,13.295264275054764,14.65694891336616,13.960645347487915,13.295264275054764,14.65694891336616,0.0,0.0,0.0,0.0,0.0,0.0,0.22661056781900796,0.2031426974521605,0.2503792598421754,0.773389432180993,0.7496207401578253,0.7968573025478399,0.5848678601875537,0.5521312872975279,0.6175618073316279,0.5801364023870417,0.53154305200341,0.627237851662404,0.6982097186700768,0.6521739130434783,0.7416879795396419,391
